PMID,Title,csv_name,SentenceIndex,Sentence
38558059,The associations between type 2 diabetes and plasma biomarkers of Alzheimer's disease in the Health and Aging Brain Study: Health Disparities (HABS-HD).,ALZ_T2DM,7,"Alzheimer's disease sample sizes were 1,552 for Aβ42/40 ratio, 1,570 for t-tau, and 1,553 for NfL."
38558059,The associations between type 2 diabetes and plasma biomarkers of Alzheimer's disease in the Health and Aging Brain Study: Health Disparities (HABS-HD).,ALZ_T2DM,8,"Mexican Americans were younger (66.6±8.7 vs. 69.5±8.6) and had more female (64.9% female vs. 55.1%) and fewer years of schooling (9.5±4.6 vs. 15.6±2.5) than non-Hispanic Whites Mexican Americans differed significantly from non-Hispanic Whites in blood glucose (113.5±36.6 vs. 99.2±17.0) and HbA1c (6.33±1.4 vs. 5.51±0.6) levels, T2D diagnosis (35.3% vs. 11.1%), as well as blood Aβ42/40 ratio (.051±.012 vs..047±.011), t-tau (2.56±.95 vs. 2.33±.90), and NfL levels (16.3±9.5 vs. 20.3±10.3)."
38558059,The associations between type 2 diabetes and plasma biomarkers of Alzheimer's disease in the Health and Aging Brain Study: Health Disparities (HABS-HD).,ALZ_T2DM,9,"Blood glucose, blood HbA1c, and T2D diagnosis were not related to Aβ42/40 ratio and t-tau but explained 3.7% of the variation in NfL (p <.001)."
38558059,The associations between type 2 diabetes and plasma biomarkers of Alzheimer's disease in the Health and Aging Brain Study: Health Disparities (HABS-HD).,ALZ_T2DM,10,"Blood glucose and T2D diagnosis were not, while HbA1c was positively (b = 2.31, p <.001, β = 0.26), associated with NfL among Mexican Americans In contrast, blood glucose, HbA1c, and T2D diagnosis were negatively (b = -0.09, p <.01, β = -0.26), not (b = 0.34, p =.71, β = 0.04), and positively (b = 3.32, p <.01, β = 0.33) associated with NfL, respectively in non-Hispanic Whites To conclude, blood glucose and HbA1c levels and T2D diagnosis are associated with plasma NfL levels, but not plasma Aβ and t-tau levels."
38558059,The associations between type 2 diabetes and plasma biomarkers of Alzheimer's disease in the Health and Aging Brain Study: Health Disparities (HABS-HD).,ALZ_T2DM,11,These associations differ in an ethnicity-specific manner and need to be further studied as a potential mechanism underlying Alzheimer's disease disparities.
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,0,"Type 2 diabetes mellitus Type 2 diabetes mellitus appears to be a significant risk factor for Alzheimer disease Alzheimer disease Insulin and insulin-like growth factor-1 insulin-like growth factor-1 also have intense effects in the central nervous central nervous system (CNS), regulating key processes such as neuronal survival and longevity, as well as learning and memory."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,1,"Hyperglycaemia induces increased peripheral utilization of insulin, resulting in reduced insulin transport into the brain."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,2,"Whereas the density of brain insulin receptor decreases during age, insulin-like growth factor-1 receptor increases, suggesting that specific insulin-mediated signals is involved in aging and possibly in cognitive decline."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,3,"Molecular mechanisms that protect central nervous system neurons against β-amyloid-derived-diffusible ligands β-amyloid-derived-diffusible ligands responsible for synaptic deterioration underlying AD memory failure, have been identified."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,4,"The protection mechanism does not involve simple competition between ADDLs and insulin, but rather it is signalling dependent down-regulation of β-amyloid-derived-diffusible ligands sites."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,5,Defective insulin signalling make neurons energy deficient and vulnerable to oxidizing or other metabolic insults and impairs synaptic plasticity.
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,6,"In fact, destruction of mitochondria, by oxidation of a dynamic-like transporter protein, may cause synapse loss in Alzheimer disease Moreover, interaction between amyloid beta and tau proteins could be cause of neuronal loss."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,7,"Hyperinsulinaemia as well as complete lack of insulin result in increased tau phosphorylation, leading to an imbalance of insulin-regulated tau kinases and phosphatates."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,8,"However, amyloid peptides accumulation is currently seen as a key step in the pathogenesis of Alzheimer disease Inflammation interacts with processing and deposit of β-amyloid."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,9,"Chronic hyperinsulinemia may exacerbate inflammatory responses and increase markers of oxidative Alzheimer disease In addition, insulin appears to act as 'neuromodulator', influencing release and reuptake of neurotransmitters, and improving learning and memory."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,10,"Thus, experimental and clinical evidence show that insulin Alzheimer disease influences cerebral functions."
21435176,Possible implications of insulin resistance and glucose metabolism in Alzheimer's disease pathogenesis.,ALZ_T2DM,11,"In this paper, we reviewed several mechanisms by which insulin may affect pathophysiology in AD."
19026743,Insulin resistance and amyloidogenesis as common molecular foundation for type 2 diabetes and Alzheimer's disease.,ALZ_T2DM,0,"Characterized as a peripheral metabolic disorder and a degenerative disease of the central nervous system respectively, type 2 diabetes mellitus (T2DM) is now widely recognized that type 2 diabetes mellitus (T2DM) and Alzheimer's disease (AD) share several common abnormalities including impaired glucose metabolism, increased oxidative stress, insulin resistance and amyloidogenesis."
19026743,Insulin resistance and amyloidogenesis as common molecular foundation for type 2 diabetes and Alzheimer's disease.,ALZ_T2DM,1,"Several recent studies suggest that the shared abnormalities between type 2 diabetes mellitus (T2DM) and Alzheimer's disease (AD) is not an epiphenomenon, but rather type 2 diabetes mellitus (T2DM) and Alzheimer's disease (AD) two diseases disrupt common molecular pathways and each disease compounds the progression of the other."
19026743,Insulin resistance and amyloidogenesis as common molecular foundation for type 2 diabetes and Alzheimer's disease.,ALZ_T2DM,2,"For instance, in AD the accumulation of the amyloid-beta peptide (Abeta), which characterizes the Alzheimer's disease (AD) and is thought to participate in the neurodegenerative process, may also induce neuronal insulin resistance."
19026743,Insulin resistance and amyloidogenesis as common molecular foundation for type 2 diabetes and Alzheimer's disease.,ALZ_T2DM,3,"Conversely, disrupting normal glucose metabolism in transgenic animal models of Alzheimer's disease (AD) that over-express the human amyloid precursor protein (hAPP) promotes amyloid-peptide aggregation and accelerates the Alzheimer's disease (AD) progression."
19026743,Insulin resistance and amyloidogenesis as common molecular foundation for type 2 diabetes and Alzheimer's disease.,ALZ_T2DM,4,"Studying the processes of insulin resistance and Abeta aggregation processes at a cellular level suggests that insulin resistance and Abeta aggregation may not only be the consequence of excitotoxicity, aberrant Ca(2+) signals, and proinflammatory cytokines such as TNF-alpha, but may also promote the processes of insulin resistance and Abeta aggregation pathological effectors."
19026743,Insulin resistance and amyloidogenesis as common molecular foundation for type 2 diabetes and Alzheimer's disease.,ALZ_T2DM,5,"At the molecular level, insulin resistance and Abeta disrupt common signal transduction cascades including the insulin receptor family/PI3 kinase/Akt/GSK3 pathway."
19026743,Insulin resistance and amyloidogenesis as common molecular foundation for type 2 diabetes and Alzheimer's disease.,ALZ_T2DM,6,"Thus both Alzheimer's disease (AD) processes contribute to overlapping pathology, thereby compounding Alzheimer's disease (AD) symptoms and progression."
33202379,Glycemic traits and Alzheimer's disease: a Mendelian randomization study.,ALZ_T2DM,0,Previous observational studies have reported an association between impaired glucose metabolism and Alzheimer's disease.
33202379,Glycemic traits and Alzheimer's disease: a Mendelian randomization study.,ALZ_T2DM,1,This study aimed to examine the causal association of glycemic traits with Alzheimer's disease.
33202379,Glycemic traits and Alzheimer's disease: a Mendelian randomization study.,ALZ_T2DM,2,"We used a two-sample Mendelian randomization approach to evaluate the causal effect of six glycemic traits (type 2 diabetes, fasting glucose, fasting insulin, hemoglobin A1c, homeostasis model assessment- insulin resistance and HOMA-β-cell function) on Alzheimer's disease."
33202379,Glycemic traits and Alzheimer's disease: a Mendelian randomization study.,ALZ_T2DM,3,Summary data on the association of single nucleotide polymorphisms with these glycemic traits were obtained from genome-wide association studies of the DIAbetes Genetics Replication And Meta-analysis and Meta-Analyses of Glucose and Insulin-related traits Consortium.
33202379,Glycemic traits and Alzheimer's disease: a Mendelian randomization study.,ALZ_T2DM,4,Summary data on the association of single nucleotide polymorphisms with Alzheimer's disease were obtained from the International Genomics of Alzheimer's Project.
33202379,Glycemic traits and Alzheimer's disease: a Mendelian randomization study.,ALZ_T2DM,5,"The Mendelian randomization analysis showed that 1-standard deviation higher fasting glucose and lower HOMA-β-cell function (indicating pancreatic β-cell dysfunction) were causally associated with a substantial increase in risk of Alzheimer's disease (odds ratio=1.33, 95% confidence interval: 1.04-1.68, p=0.02; odds ratio=1.92, 95% confidence interval: 1.15-3.21, p=0.01)."
